id,gender,birth_year,birth_month,country,country_points,comp_year,comp_category
3545,Women,1992,10,Hungary,112,2011,U20
3545,Women,1992,10,Hungary,112,2010,U18
3545,Women,1992,10,Hungary,112,2009,U18
3545,Women,1992,10,Hungary,112,2008,U16
3545,Women,1992,10,Hungary,112,2007,U16
3546,Women,1992,1,Hungary,112,2011,senior
3546,Women,1992,1,Hungary,112,2010,U20
3547,Women,1991,3,Hungary,112,2010,U20
3547,Women,1991,3,Hungary,112,2007,U16
3548,Women,1991,8,Hungary,112,2007,U16
3549,Women,1992,2,Hungary,112,2010,U18
3550,Women,1992,3,Bulgaria,5,2007,U16
3551,Women,1992,1,Bulgaria,5,2011,U20
3551,Women,1992,1,Bulgaria,5,2008,U16
3551,Women,1992,1,Bulgaria,5,2007,U16
3552,Women,1991,4,Bulgaria,5,2009,U18
3552,Women,1991,4,Bulgaria,5,2007,U16
3553,Women,1991,4,Bulgaria,5,2009,U18
3553,Women,1991,4,Bulgaria,5,2007,U16
3554,Women,1991,9,Bulgaria,5,2007,U16
3555,Women,1992,7,Bulgaria,5,2010,U18
3555,Women,1992,7,Bulgaria,5,2010,U20
3555,Women,1992,7,Bulgaria,5,2009,U18
3555,Women,1992,7,Bulgaria,5,2008,U16
3555,Women,1992,7,Bulgaria,5,2007,U16
3556,Women,1993,3,Bulgaria,5,2010,U18
3556,Women,1993,3,Bulgaria,5,2009,U16
3556,Women,1993,3,Bulgaria,5,2008,U16
3557,Women,1991,7,Bulgaria,5,2009,U18
3558,Women,1991,6,Bulgaria,5,2010,U20
3558,Women,1991,6,Bulgaria,5,2009,U18
3558,Women,1991,6,Bulgaria,5,2007,U16
3559,Women,1991,4,Bulgaria,5,2007,U16
3560,Women,1993,2,Croatia,75,2008,U16
3561,Women,1991,4,Croatia,75,2009,U18
3562,Women,1991,3,Bulgaria,5,2011,U20
3562,Women,1991,3,Bulgaria,5,2010,U20
3562,Women,1991,3,Bulgaria,5,2007,U16
3563,Women,1992,1,Croatia,75,2008,U16
3564,Women,1991,4,Bulgaria,5,2011,U20
3564,Women,1991,4,Bulgaria,5,2009,U18
3564,Women,1991,4,Bulgaria,5,2007,U16
3565,Women,1992,8,Bulgaria,5,2010,U18
3565,Women,1992,8,Bulgaria,5,2008,U16
3565,Women,1992,8,Bulgaria,5,2007,U16
3566,Women,1991,5,Bulgaria,5,2011,U20
3566,Women,1991,5,Bulgaria,5,2010,U20
3566,Women,1991,5,Bulgaria,5,2009,U18
3566,Women,1991,5,Bulgaria,5,2008,U18
3566,Women,1991,5,Bulgaria,5,2007,U16
3567,Women,1992,4,Croatia,75,2009,U18
3567,Women,1992,4,Croatia,75,2008,U16
3568,Women,1992,11,Croatia,75,2008,U16
3568,Women,1992,11,Croatia,75,2007,U16
3569,Men,1992,5,Bosnia and Herzegovina,125,2007,U16
3570,Women,1992,4,Croatia,75,2009,U18
3570,Women,1992,4,Croatia,75,2007,U16
3571,Women,1991,3,Croatia,75,2007,U16
3572,Men,1989,7,Norway,0,2009,U20
3572,Men,1989,7,Norway,0,2007,U18
3573,Women,1992,5,Croatia,75,2008,U16
3573,Women,1992,5,Croatia,75,2007,U16
3574,Men,1989,6,Norway,0,2008,U20
3574,Men,1989,6,Norway,0,2007,U18
3575,Men,1989,11,Norway,0,2009,U20
3575,Men,1989,11,Norway,0,2008,U20
3576,Men,1990,11,Norway,0,2010,U20
3576,Men,1990,11,Norway,0,2009,U20
3576,Men,1990,11,Norway,0,2008,U20
3576,Men,1990,11,Norway,0,2008,U18
3576,Men,1990,11,Norway,0,2007,U18
3577,Women,1993,6,Croatia,75,2010,U18
3578,Women,1992,12,Croatia,75,2010,U18
3579,Men,1989,4,Norway,0,2008,U20
3579,Men,1989,4,Norway,0,2007,U18
3580,Men,1991,10,Bosnia and Herzegovina,125,2011,U20
3580,Men,1991,10,Bosnia and Herzegovina,125,2009,U18
3580,Men,1991,10,Bosnia and Herzegovina,125,2007,U16
3581,Men,1991,7,Bosnia and Herzegovina,125,2011,U20
3581,Men,1991,7,Bosnia and Herzegovina,125,2009,U18
3581,Men,1991,7,Bosnia and Herzegovina,125,2007,U16
3582,Women,1992,10,Croatia,75,2010,U18
3582,Women,1992,10,Croatia,75,2009,U18
3582,Women,1992,10,Croatia,75,2008,U16
3582,Women,1992,10,Croatia,75,2007,U16
3583,Women,1992,5,Croatia,75,2010,U18
3583,Women,1992,5,Croatia,75,2009,U18
3584,Men,1991,3,Bosnia and Herzegovina,125,2007,U16
3585,Women,1991,11,Croatia,75,2007,U16
3586,Men,1991,6,Bosnia and Herzegovina,125,2007,U16
3587,Men,1991,7,Bosnia and Herzegovina,125,2011,senior
3587,Men,1991,7,Bosnia and Herzegovina,125,2011,U20
3587,Men,1991,7,Bosnia and Herzegovina,125,2008,U18
3587,Men,1991,7,Bosnia and Herzegovina,125,2007,U16
3588,Women,1991,4,Great Britain,6,2009,U18
3588,Women,1991,4,Great Britain,6,2007,U16
3589,Women,1991,5,Great Britain,6,2007,U16
3590,Women,1991,7,Latvia,73,2011,U20
3590,Women,1991,7,Latvia,73,2009,U20
3590,Women,1991,7,Latvia,73,2007,U16
3591,Women,1991,6,Latvia,73,2011,U20
3591,Women,1991,6,Latvia,73,2007,U16
3592,Women,1991,1,Latvia,73,2010,U20
3592,Women,1991,1,Latvia,73,2009,U18
3593,Women,1991,1,Latvia,73,2009,U18
3593,Women,1991,1,Latvia,73,2007,U16
3594,Women,1992,2,Latvia,73,2010,U18
3594,Women,1992,2,Latvia,73,2008,U16
3595,Women,1991,6,Great Britain,6,2009,U18
3595,Women,1991,6,Great Britain,6,2008,U18
3595,Women,1991,6,Great Britain,6,2007,U16
3596,Women,1992,12,Latvia,73,2010,U18
3596,Women,1992,12,Latvia,73,2008,U16
3596,Women,1992,12,Latvia,73,2007,U16
3597,Women,1991,1,Latvia,73,2011,U20
3597,Women,1991,1,Latvia,73,2009,U18
3597,Women,1991,1,Latvia,73,2007,U16
3598,Women,1993,1,Great Britain,6,2011,U18
3598,Women,1993,1,Great Britain,6,2010,U18
3598,Women,1993,1,Great Britain,6,2009,U16
3598,Women,1993,1,Great Britain,6,2007,U16
3599,Women,1992,2,Latvia,73,2011,U20
3599,Women,1992,2,Latvia,73,2010,U18
3599,Women,1992,2,Latvia,73,2009,U18
3599,Women,1992,2,Latvia,73,2008,U16
3599,Women,1992,2,Latvia,73,2007,U16
3600,Women,1991,3,Latvia,73,2007,U16
3601,Women,1992,4,Great Britain,6,2012,U20
3601,Women,1992,4,Great Britain,6,2011,U20
3601,Women,1992,4,Great Britain,6,2010,U18
3601,Women,1992,4,Great Britain,6,2009,U18
3601,Women,1992,4,Great Britain,6,2007,U16
3602,Women,1992,2,Latvia,73,2010,U18
3602,Women,1992,2,Latvia,73,2009,U18
3602,Women,1992,2,Latvia,73,2008,U16
3602,Women,1992,2,Latvia,73,2007,U16
3603,Women,1992,4,Latvia,73,2008,U16
3604,Women,1991,11,Great Britain,6,2007,U16
3605,Women,1991,8,Great Britain,6,2007,U16
3606,Women,1991,9,Great Britain,6,2007,U16
3607,Women,1992,4,Great Britain,6,2012,U20
3607,Women,1992,4,Great Britain,6,2010,U18
3607,Women,1992,4,Great Britain,6,2008,U16
3607,Women,1992,4,Great Britain,6,2007,U16
3608,Women,1991,3,Great Britain,6,2011,U20
3608,Women,1991,3,Great Britain,6,2010,U20
3608,Women,1991,3,Great Britain,6,2009,U18
3608,Women,1991,3,Great Britain,6,2007,U16
3609,Women,1991,10,Bosnia and Herzegovina,0,2007,U16
3610,Women,1991,9,Bosnia and Herzegovina,0,2009,U18
3610,Women,1991,9,Bosnia and Herzegovina,0,2007,U16
3611,Women,1992,11,Bosnia and Herzegovina,0,2009,U18
3612,Women,1991,5,Bosnia and Herzegovina,0,2007,U16
3613,Women,1992,6,Bosnia and Herzegovina,0,2009,U18
3613,Women,1992,6,Bosnia and Herzegovina,0,2008,U16
3613,Women,1992,6,Bosnia and Herzegovina,0,2007,U16
3614,Women,1991,12,Bosnia and Herzegovina,0,2009,U18
3615,Men,1991,6,Portugal,0,2007,U16
3616,Men,1989,5,Germany,111,2009,U20
3616,Men,1989,5,Germany,111,2007,U18
3617,Men,1989,9,Germany,111,2007,U18
3618,Men,1991,3,Portugal,0,2007,U16
3619,Men,1991,2,Portugal,0,2007,U16
3620,Men,1991,3,Portugal,0,2009,U18
3620,Men,1991,3,Portugal,0,2007,U16
3621,Men,1991,8,Portugal,0,2007,U16
3622,Men,1991,10,Portugal,0,2007,U16
3623,Men,1991,7,Portugal,0,2011,U20
3623,Men,1991,7,Portugal,0,2010,U20
3623,Men,1991,7,Portugal,0,2009,U18
3623,Men,1991,7,Portugal,0,2008,U18
3623,Men,1991,7,Portugal,0,2007,U16
3624,Men,1991,4,Portugal,0,2009,U18
3624,Men,1991,4,Portugal,0,2007,U16
3625,Men,1991,3,Portugal,0,2011,U20
3625,Men,1991,3,Portugal,0,2010,U20
3625,Men,1991,3,Portugal,0,2009,U18
3625,Men,1991,3,Portugal,0,2008,U18
3625,Men,1991,3,Portugal,0,2007,U16
3626,Men,1991,4,Portugal,0,2011,U20
3626,Men,1991,4,Portugal,0,2009,U18
3627,Men,1991,6,Portugal,0,2007,U16
3628,Men,1991,8,Portugal,0,2011,U20
3628,Men,1991,8,Portugal,0,2009,U18
3629,Men,1992,2,Portugal,0,2012,U20
3629,Men,1992,2,Portugal,0,2011,U20
3629,Men,1992,2,Portugal,0,2010,U20
3629,Men,1992,2,Portugal,0,2008,U16
3630,Men,1989,7,Slovenia,28,2007,U18
3631,Men,1989,9,Slovenia,28,2009,U20
3631,Men,1989,9,Slovenia,28,2007,U18
3632,Men,1989,3,Slovenia,28,2007,U18
3633,Men,1989,10,Belgium,4,2009,U20
3633,Men,1989,10,Belgium,4,2008,U20
3633,Men,1989,10,Belgium,4,2007,U18
3634,Women,1991,3,Turkey,79,2007,U16
3635,Women,1992,5,Turkey,79,2007,U16
3636,Women,1992,1,Turkey,79,2009,U18
3637,Women,1991,8,Turkey,79,2011,U20
3637,Women,1991,8,Turkey,79,2009,U18
3637,Women,1991,8,Turkey,79,2008,U18
3638,Women,1992,6,Turkey,79,2010,U18
3638,Women,1992,6,Turkey,79,2009,U18
3638,Women,1992,6,Turkey,79,2008,U16
3638,Women,1992,6,Turkey,79,2007,U16
3639,Women,1992,1,Turkey,79,2011,U20
3639,Women,1992,1,Turkey,79,2009,U18
3639,Women,1992,1,Turkey,79,2008,U16
3639,Women,1992,1,Turkey,79,2007,U16
3640,Women,1992,1,Turkey,79,2012,U20
3640,Women,1992,1,Turkey,79,2010,U18
3640,Women,1992,1,Turkey,79,2009,U18
3640,Women,1992,1,Turkey,79,2008,U16
3640,Women,1992,1,Turkey,79,2007,U16
3641,Women,1991,7,Turkey,79,2011,U20
3641,Women,1991,7,Turkey,79,2008,U18
3642,Women,1992,10,Turkey,79,2011,U20
3642,Women,1992,10,Turkey,79,2010,U18
3642,Women,1992,10,Turkey,79,2009,U18
3642,Women,1992,10,Turkey,79,2008,U16
3643,Women,1991,8,Turkey,79,2007,U16
3644,Women,1992,2,Greece,27,2008,U16
3645,Women,1991,8,Greece,27,2010,U20
3645,Women,1991,8,Greece,27,2009,U18
3645,Women,1991,8,Greece,27,2008,U18
3645,Women,1991,8,Greece,27,2007,U16
3646,Women,1991,5,Greece,27,2009,U18
3646,Women,1991,5,Greece,27,2007,U16
3647,Women,1993,1,Greece,27,2013,senior
3647,Women,1993,1,Greece,27,2011,senior
3647,Women,1993,1,Greece,27,2010,senior
3647,Women,1993,1,Greece,27,2013,U20
3647,Women,1993,1,Greece,27,2012,U20
3647,Women,1993,1,Greece,27,2011,U18
3647,Women,1993,1,Greece,27,2011,U20
3647,Women,1993,1,Greece,27,2010,U18
3647,Women,1993,1,Greece,27,2009,U16
3647,Women,1993,1,Greece,27,2008,U16
3647,Women,1993,1,Greece,27,2007,U16
3648,Women,1993,1,Greece,27,2013,U20
3648,Women,1993,1,Greece,27,2012,U20
3648,Women,1993,1,Greece,27,2011,U18
3648,Women,1993,1,Greece,27,2011,U20
3648,Women,1993,1,Greece,27,2010,U18
3648,Women,1993,1,Greece,27,2009,U16
3648,Women,1993,1,Greece,27,2008,U16
3648,Women,1993,1,Greece,27,2007,U16
3649,Women,1992,6,Greece,27,2011,U20
3649,Women,1992,6,Greece,27,2010,U18
3649,Women,1992,6,Greece,27,2009,U18
3649,Women,1992,6,Greece,27,2008,U16
3649,Women,1992,6,Greece,27,2007,U16
3650,Women,1992,1,Greece,27,2010,U18
3650,Women,1992,1,Greece,27,2007,U16
3651,Women,1991,11,Montenegro,0,2009,U20
3651,Women,1991,11,Montenegro,0,2008,U20
3651,Women,1991,11,Montenegro,0,2007,U16
3652,Women,1993,11,Greece,27,2013,U20
3652,Women,1993,11,Greece,27,2012,U20
3652,Women,1993,11,Greece,27,2011,U18
3652,Women,1993,11,Greece,27,2011,U20
3652,Women,1993,11,Greece,27,2010,U18
3652,Women,1993,11,Greece,27,2009,U16
3652,Women,1993,11,Greece,27,2008,U16
3652,Women,1993,11,Greece,27,2007,U16
3653,Women,1993,12,Greece,27,2013,U20
3653,Women,1993,12,Greece,27,2012,U20
3653,Women,1993,12,Greece,27,2011,U18
3653,Women,1993,12,Greece,27,2010,U18
3653,Women,1993,12,Greece,27,2009,U16
3653,Women,1993,12,Greece,27,2008,U16
3654,Women,1991,7,Greece,27,2009,U18
3654,Women,1991,7,Greece,27,2008,U18
3655,Men,1989,8,Finland,76,2007,U18
3656,Men,1990,5,Finland,76,2007,U18
3657,Women,1991,1,Greece,27,2007,U16
3658,Women,1991,12,Greece,27,2007,U16
3659,Men,1989,7,Finland,76,2009,U20
3659,Men,1989,7,Finland,76,2008,U20
3660,Men,1990,10,Czech Republic,25,2008,U18
3660,Men,1990,10,Czech Republic,25,2007,U18
3661,Men,1990,2,Czech Republic,25,2009,U20
3661,Men,1990,2,Czech Republic,25,2008,U18
3662,Men,1989,7,Czech Republic,25,2009,U20
3662,Men,1989,7,Czech Republic,25,2008,U20
3663,Men,1989,12,Czech Republic,25,2009,U20
3663,Men,1989,12,Czech Republic,25,2008,U20
3663,Men,1989,12,Czech Republic,25,2007,U18
3664,Men,1989,8,Portugal,0,2009,U20
3664,Men,1989,8,Portugal,0,2008,U20
3665,Men,1989,1,Portugal,0,2009,U20
3665,Men,1989,1,Portugal,0,2007,U18
3666,Women,1992,7,Portugal,82,2012,U20
3666,Women,1992,7,Portugal,82,2011,U20
3666,Women,1992,7,Portugal,82,2010,U18
3666,Women,1992,7,Portugal,82,2009,U18
3666,Women,1992,7,Portugal,82,2008,U16
3667,Women,1992,11,Portugal,82,2007,U16
3668,Women,1992,3,Portugal,82,2010,U18
3668,Women,1992,3,Portugal,82,2008,U16
3669,Women,1992,9,Portugal,82,2011,U20
3669,Women,1992,9,Portugal,82,2009,U18
3669,Women,1992,9,Portugal,82,2008,U16
3669,Women,1992,9,Portugal,82,2007,U16
3670,Women,1991,5,Portugal,82,2007,U16
3671,Women,1992,9,Portugal,82,2012,U20
3671,Women,1992,9,Portugal,82,2011,U20
3671,Women,1992,9,Portugal,82,2010,U18
3671,Women,1992,9,Portugal,82,2009,U18
3671,Women,1992,9,Portugal,82,2008,U16
3671,Women,1992,9,Portugal,82,2007,U16
3672,Women,1991,10,Portugal,82,2011,U20
3672,Women,1991,10,Portugal,82,2010,U20
3672,Women,1991,10,Portugal,82,2009,U18
3672,Women,1991,10,Portugal,82,2008,U18
3672,Women,1991,10,Portugal,82,2007,U16
3673,Women,1991,3,Portugal,82,2007,U16
3674,Women,1991,3,Portugal,82,2011,U20
3674,Women,1991,3,Portugal,82,2010,U20
3674,Women,1991,3,Portugal,82,2009,U18
3674,Women,1991,3,Portugal,82,2008,U18
3674,Women,1991,3,Portugal,82,2007,U16
3675,Men,1989,8,Great Britain,12,2007,U18
3676,Men,1990,2,Russia,109,2010,U20
3676,Men,1990,2,Russia,109,2009,U20
3676,Men,1990,2,Russia,109,2007,U18
3677,Men,1989,2,Estonia,21,2007,U18
3678,Men,1989,11,Russia,109,2009,U20
3678,Men,1989,11,Russia,109,2007,U18
3679,Men,1989,2,Russia,109,2007,U18
3680,Men,1989,9,Russia,109,2009,U20
3680,Men,1989,9,Russia,109,2008,U20
3680,Men,1989,9,Russia,109,2007,U18
3681,Men,1989,10,Estonia,21,2007,U18
3682,Men,1989,8,Russia,109,2009,U20
3682,Men,1989,8,Russia,109,2007,U18
3683,Men,1990,2,Russia,109,2010,U20
3683,Men,1990,2,Russia,109,2008,U18
3684,Men,1989,7,Russia,109,2009,U20
3684,Men,1989,7,Russia,109,2008,U20
3684,Men,1989,7,Russia,109,2007,U18
3685,Men,1990,4,Russia,109,2010,U20
3685,Men,1990,4,Russia,109,2009,U20
3685,Men,1990,4,Russia,109,2008,U18
3686,Men,1989,4,Spain,322,2007,U18
3687,Men,1989,10,Spain,322,2009,U20
3687,Men,1989,10,Spain,322,2008,U20
3687,Men,1989,10,Spain,322,2007,U18
3688,Men,1989,1,Spain,322,2009,U20
3688,Men,1989,1,Spain,322,2008,U20
3689,Men,1989,11,Austria,0,2008,U20
3690,Men,1989,8,Austria,0,2009,U20
3690,Men,1989,8,Austria,0,2007,U18
3691,Men,1989,9,Austria,0,2008,U20
3692,Men,1989,1,Sweden,15,2009,U20
3693,Men,1989,11,Sweden,15,2008,U20
3693,Men,1989,11,Sweden,15,2007,U18
3694,Men,1989,11,Sweden,15,2009,U20
3694,Men,1989,11,Sweden,15,2008,U20
3694,Men,1989,11,Sweden,15,2007,U18
3695,Men,1989,3,Sweden,15,2009,U20
3696,Men,1989,8,Great Britain,12,2009,U20
3696,Men,1989,8,Great Britain,12,2008,U20
3697,Men,1989,6,Great Britain,12,2009,U20
3697,Men,1989,6,Great Britain,12,2007,U18
3698,Men,1989,12,Great Britain,12,2007,U18
3699,Men,1989,6,Great Britain,12,2007,U18
3700,Men,1989,11,Lithuania,373,2009,U20
3700,Men,1989,11,Lithuania,373,2007,U18
3701,Men,1991,7,Italy,189,2008,U18
3701,Men,1991,7,Italy,189,2007,U16
3702,Men,1991,10,Italy,189,2011,U20
3702,Men,1991,10,Italy,189,2010,U20
3702,Men,1991,10,Italy,189,2009,U18
3702,Men,1991,10,Italy,189,2007,U16
3703,Men,1989,5,Croatia,252,2009,U20
3703,Men,1989,5,Croatia,252,2007,U18
3704,Men,1989,10,Lithuania,373,2009,U20
3704,Men,1989,10,Lithuania,373,2007,U18
3705,Men,1989,4,Croatia,252,2009,U20
3705,Men,1989,4,Croatia,252,2007,U18
3706,Men,1990,4,Croatia,252,2010,U20
3706,Men,1990,4,Croatia,252,2007,U18
3707,Men,1991,2,Italy,189,2007,U16
3708,Men,1991,6,Italy,189,2011,U20
3709,Men,1990,3,Slovak Republic,4,2008,U18
3710,Men,1991,2,Italy,189,2007,U16
3711,Men,1991,8,Italy,189,2011,U20
3711,Men,1991,8,Italy,189,2009,U18
3711,Men,1991,8,Italy,189,2008,U18
3711,Men,1991,8,Italy,189,2007,U16
3712,Men,1991,6,Italy,189,2007,U16
3713,Men,1991,3,Italy,189,2011,U20
3713,Men,1991,3,Italy,189,2009,U18
3713,Men,1991,3,Italy,189,2007,U16
3714,Men,1991,4,Italy,189,2009,U18
3714,Men,1991,4,Italy,189,2007,U16
3715,Men,1991,1,Italy,189,2009,U18
3715,Men,1991,1,Italy,189,2007,U16
3716,Men,1991,1,Italy,189,2011,U20
3716,Men,1991,1,Italy,189,2008,U18
3716,Men,1991,1,Italy,189,2007,U16
3717,Men,1991,1,Italy,189,2011,U20
3717,Men,1991,1,Italy,189,2009,U18
3717,Men,1991,1,Italy,189,2008,U18
3717,Men,1991,1,Italy,189,2007,U16
3718,Men,1989,3,Netherlands,4,2007,U18
3719,Men,1989,2,Netherlands,4,2007,U18
3720,Men,1989,11,Netherlands,4,2007,U18
3721,Men,1989,4,Romania,0,2007,U18
3722,Men,1989,2,Romania,0,2009,U20
3722,Men,1989,2,Romania,0,2008,U20
3722,Men,1989,2,Romania,0,2007,U18
3723,Women,1992,1,France,383,2012,U20
3723,Women,1992,1,France,383,2011,U19
3723,Women,1992,1,France,383,2010,U18
3723,Women,1992,1,France,383,2008,U16
3723,Women,1992,1,France,383,2007,U16
3724,Women,1991,1,France,383,2007,U16
3725,Women,1991,11,France,383,2011,U20
3725,Women,1991,11,France,383,2010,U20
3725,Women,1991,11,France,383,2009,U18
3725,Women,1991,11,France,383,2007,U16
3726,Women,1991,3,France,383,2011,U20
3727,Women,1991,1,France,383,2011,U20
3727,Women,1991,1,France,383,2009,U18
3727,Women,1991,1,France,383,2007,U16
3728,Men,1989,7,Hungary,0,2009,U20
3728,Men,1989,7,Hungary,0,2007,U18
3729,Men,1989,10,Hungary,0,2008,U20
3729,Men,1989,10,Hungary,0,2007,U18
3730,Men,1989,11,Hungary,0,2007,U18
3731,Men,1989,9,Hungary,0,2009,U20
3731,Men,1989,9,Hungary,0,2007,U18
3732,Men,1989,3,Hungary,0,2009,U20
3732,Men,1989,3,Hungary,0,2008,U20
3733,Men,1989,6,Hungary,0,2009,U20
3734,Women,1992,5,France,383,2011,U19
3734,Women,1992,5,France,383,2010,U18
3734,Women,1992,5,France,383,2009,U19
3734,Women,1992,5,France,383,2009,U18
3734,Women,1992,5,France,383,2008,U16
3735,Women,1992,3,France,383,2012,U20
3735,Women,1992,3,France,383,2011,U19
3735,Women,1992,3,France,383,2009,U19
3735,Women,1992,3,France,383,2009,U18
3735,Women,1992,3,France,383,2008,U16
3735,Women,1992,3,France,383,2007,U16
3736,Men,1989,9,Poland,23,2007,U18
3737,Women,1992,3,France,383,2008,U16
3737,Women,1992,3,France,383,2007,U16
3738,Men,1989,8,Poland,23,2008,U20
3739,Men,1989,2,Poland,23,2009,U20
3740,Men,1989,6,Poland,23,2008,U20
3740,Men,1989,6,Poland,23,2007,U18
3741,Women,1991,2,France,383,2009,U18
3742,Women,1991,3,France,383,2011,U20
3742,Women,1991,3,France,383,2010,U20
3742,Women,1991,3,France,383,2008,U18
3742,Women,1991,3,France,383,2007,U16
3743,Men,1989,9,Latvia,156,2009,U20
3743,Men,1989,9,Latvia,156,2008,U20
3743,Men,1989,9,Latvia,156,2007,U18
3744,Men,1989,10,Latvia,156,2009,U20
3745,Men,1989,1,Latvia,156,2009,U20
3745,Men,1989,1,Latvia,156,2007,U18
3746,Men,1989,3,Bosnia and Herzegovina,125,2007,U18
3747,Men,1989,10,Switzerland,0,2008,U20
3748,Men,1990,11,Bosnia and Herzegovina,125,2008,U18
3749,Men,1989,6,Switzerland,0,2007,U18
3750,Men,1989,2,Switzerland,0,2007,U18
3751,Men,1990,10,Luxembourg,0,2009,U20
3751,Men,1990,10,Luxembourg,0,2007,U18
3752,Men,1992,3,Luxembourg,0,2011,U20
3752,Men,1992,3,Luxembourg,0,2010,U18
3752,Men,1992,3,Luxembourg,0,2009,U20
3752,Men,1992,3,Luxembourg,0,2008,U16
3753,Men,1992,1,Luxembourg,0,2012,U20
3753,Men,1992,1,Luxembourg,0,2011,U20
3753,Men,1992,1,Luxembourg,0,2010,U18
3753,Men,1992,1,Luxembourg,0,2009,U20
3753,Men,1992,1,Luxembourg,0,2008,U16
3754,Men,1989,1,Switzerland,0,2009,U20
3754,Men,1989,1,Switzerland,0,2007,U18
3755,Men,1991,10,Norway,0,2011,U20
3755,Men,1991,10,Norway,0,2009,U18
3755,Men,1991,10,Norway,0,2007,U16
3756,Men,1989,3,Switzerland,0,2008,U20
3756,Men,1989,3,Switzerland,0,2007,U18
3757,Men,1990,9,Switzerland,0,2009,U20
3757,Men,1990,9,Switzerland,0,2008,U18
3757,Men,1990,9,Switzerland,0,2007,U18
3758,Men,1989,4,Switzerland,0,2007,U18
3759,Men,1989,11,Switzerland,0,2009,U20
3759,Men,1989,11,Switzerland,0,2008,U20
3759,Men,1989,11,Switzerland,0,2007,U18
3760,Men,1989,8,Italy,189,2007,U18
3761,Men,1989,9,Italy,189,2009,U20
3761,Men,1989,9,Italy,189,2007,U18
3762,Men,1989,3,Italy,189,2007,U18
3763,Men,1989,3,Italy,189,2007,U18
3764,Men,1989,1,Italy,189,2007,U18
3765,Men,1989,8,Italy,189,2009,U20
3766,Men,1989,3,France,343,2007,U18
3767,Men,1989,6,Bulgaria,0,2009,U20
3767,Men,1989,6,Bulgaria,0,2008,U20
3767,Men,1989,6,Bulgaria,0,2007,U18
3768,Men,1990,12,France,343,2009,U19
3768,Men,1990,12,France,343,2008,U18
3769,Men,1989,6,France,343,2007,U18
3770,Women,1991,8,Spain,529,2008,U18
3770,Women,1991,8,Spain,529,2007,U16
3771,Women,1991,11,Spain,529,2011,U20
3772,Women,1992,8,Spain,529,2011,U19
3772,Women,1992,8,Spain,529,2010,U18
3772,Women,1992,8,Spain,529,2009,U18
3772,Women,1992,8,Spain,529,2008,U16
3772,Women,1992,8,Spain,529,2007,U16
3773,Women,1991,2,Spain,529,2007,U16
3774,Women,1991,3,Spain,529,2011,U20
3774,Women,1991,3,Spain,529,2010,U20
3775,Women,1991,1,Spain,529,2011,U20
3775,Women,1991,1,Spain,529,2010,U20
3776,Women,1991,2,Spain,529,2011,U20
3776,Women,1991,2,Spain,529,2007,U16
3777,Men,1989,7,Greece,146,2009,U20
3778,Men,1989,2,Greece,146,2009,senior
3778,Men,1989,2,Greece,146,2007,U18
3779,Women,1992,2,Spain,529,2012,U20
3779,Women,1992,2,Spain,529,2011,U19
3779,Women,1992,2,Spain,529,2010,U18
3779,Women,1992,2,Spain,529,2008,U16
3779,Women,1992,2,Spain,529,2007,U16
3780,Women,1992,4,Spain,529,2012,U20
3780,Women,1992,4,Spain,529,2011,U19
3780,Women,1992,4,Spain,529,2011,U20
3780,Women,1992,4,Spain,529,2010,U18
3780,Women,1992,4,Spain,529,2010,U20
3780,Women,1992,4,Spain,529,2009,U19
3780,Women,1992,4,Spain,529,2009,U18
3780,Women,1992,4,Spain,529,2008,U16
3780,Women,1992,4,Spain,529,2007,U16
3781,Women,1991,5,Spain,529,2009,U18
3781,Women,1991,5,Spain,529,2007,U16
3782,Men,1989,5,Serbia,369,2007,U18
3783,Men,1989,7,Serbia,369,2009,U20
3783,Men,1989,7,Serbia,369,2007,U18
3784,Women,1991,7,Netherlands,81,2011,U20
3784,Women,1991,7,Netherlands,81,2009,U18
3784,Women,1991,7,Netherlands,81,2007,U16
3785,Women,1991,12,Netherlands,81,2007,U16
3786,Women,1991,4,Netherlands,81,2011,U20
3786,Women,1991,4,Netherlands,81,2009,U18
3786,Women,1991,4,Netherlands,81,2007,U16
3787,Women,1992,2,Netherlands,81,2009,U18
3787,Women,1992,2,Netherlands,81,2008,U16
3787,Women,1992,2,Netherlands,81,2007,U16
3788,Women,1991,1,Netherlands,81,2007,U16
3789,Women,1991,11,Netherlands,81,2010,U20
3789,Women,1991,11,Netherlands,81,2009,U18
3789,Women,1991,11,Netherlands,81,2008,U18
3789,Women,1991,11,Netherlands,81,2007,U16
3790,Women,1991,10,Netherlands,81,2011,U20
3790,Women,1991,10,Netherlands,81,2009,U18
3790,Women,1991,10,Netherlands,81,2008,U18
3790,Women,1991,10,Netherlands,81,2007,U16
3791,Women,1991,1,Netherlands,81,2011,U20
3791,Women,1991,1,Netherlands,81,2010,U20
3791,Women,1991,1,Netherlands,81,2009,U18
3792,Women,1992,1,Netherlands,81,2008,U16
3792,Women,1992,1,Netherlands,81,2007,U16
3793,Women,1991,1,Netherlands,81,2009,U18
3793,Women,1991,1,Netherlands,81,2008,U18
3793,Women,1991,1,Netherlands,81,2007,U16
3794,Men,1988,9,Netherlands,4,2007,U20
3795,Men,1992,10,Montenegro,104,2009,U18
3795,Men,1992,10,Montenegro,104,2008,U16
